run_id,sequence_code,sequence,status,degree,constraint_order,lambda_energy,lambda_residual,strain_energy,objective_value,residual_penalty,endpoint_residual_norm,scaled_endpoint_residual_norm,max_abs_error,mean_abs_error,optimizer_success,optimizer_iterations,elapsed_ms,optimal_params_json,endpoint_residuals_json,scaled_endpoint_residuals_json,endpoint_residual_scales_json,metadata_json,error_message
A_deg10_ord4_le1_lr10,A,variable_base_tetration,ok,10,4,1.0,10.0,1.164049310432439,0.8787097428570984,0.007614702940756325,52.043644552884786,0.08726226527403655,,,True,18,22.14329199999998,"{""left_derivative"": 0.4758710729838609, ""left_second_derivative"": 0.07240389229832545, ""right_derivative"": 1.52861939893657, ""right_second_derivative"": 1.83239647929895}","{""1"": -0.13107798616102828, ""2"": -0.09701647933497504, ""3"": 0.02514991592007121, ""4"": 52.043382981826085}","{""1"": -0.0857492625386127, ""2"": -0.013236283799793731, ""3"": 0.00014431821414703704, ""4"": 0.009303057468638028}","{""1"": 1.52861939893657, ""2"": 7.3295859171958, ""3"": 174.26709489661152, ""4"": 5594.223528906703}","{""coefficient_regularization"": 1e-10, ""constraint_order"": 4, ""degree"": 10, ""endpoint_residual_norm"": 52.043644552884786, ""endpoint_residual_scales"": {""1"": 1.52861939893657, ""2"": 7.3295859171958, ""3"": 174.26709489661152, ""4"": 5594.223528906703}, ""endpoint_residuals"": {""1"": -0.13107798616102828, ""2"": -0.09701647933497504, ""3"": 0.02514991592007121, ""4"": 52.043382981826085}, ""energy_scale"": 1.4504153893074003, ""initial_method"": ""hermite_quintic"", ""lambda_energy"": 1.0, ""lambda_residual"": 10.0, ""node_count"": 11.0, ""objective_value"": 0.8787097428570984, ""optimizer_backend"": ""least_squares"", ""optimizer_iterations"": 18, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""optimizer_method"": ""trf"", ""optimizer_success"": true, ""residual_order_weight"": 2.0, ""residual_penalty"": 0.007614702940756325, ""residual_scale_floor"": 1.0, ""residual_scale_strategy"": ""order_weighted"", ""scaled_endpoint_residual_norm"": 0.08726226527403655, ""scaled_endpoint_residuals"": {""1"": -0.0857492625386127, ""2"": -0.013236283799793731, ""3"": 0.00014431821414703704, ""4"": 0.009303057468638028}}",
A_deg10_ord4_le1_lr100,A,variable_base_tetration,ok,10,4,1.0,100.0,1.3740711517553907,0.9574983228787096,0.00010134442210586335,4.122897237364212,0.01006699667755301,,,True,18,18.135792000000038,"{""left_derivative"": 0.4210492499696694, ""left_second_derivative"": 0.21570449248167733, ""right_derivative"": 1.5681231746538629, ""right_second_derivative"": 1.884427213384697}","{""1"": -0.015575026332849129, ""2"": -0.010751204054492813, ""3"": -0.008914809696136672, ""4"": 4.1228441622500895}","{""1"": -0.009932272275924407, ""2"": -0.0014263225422198895, ""3"": -5.3115496810221674e-05, ""4"": 0.0008106616386142482}","{""1"": 1.5681231746538629, ""2"": 7.537708853538788, ""3"": 167.83820601337356, ""4"": 5085.77680978924}","{""coefficient_regularization"": 1e-10, ""constraint_order"": 4, ""degree"": 10, ""endpoint_residual_norm"": 4.122897237364212, ""endpoint_residual_scales"": {""1"": 1.5681231746538629, ""2"": 7.537708853538788, ""3"": 167.83820601337356, ""4"": 5085.77680978924}, ""endpoint_residuals"": {""1"": -0.015575026332849129, ""2"": -0.010751204054492813, ""3"": -0.008914809696136672, ""4"": 4.1228441622500895}, ""energy_scale"": 1.4504153893074003, ""initial_method"": ""hermite_quintic"", ""lambda_energy"": 1.0, ""lambda_residual"": 100.0, ""node_count"": 11.0, ""objective_value"": 0.9574983228787096, ""optimizer_backend"": ""least_squares"", ""optimizer_iterations"": 18, ""optimizer_message"": ""`xtol` termination condition is satisfied."", ""optimizer_method"": ""trf"", ""optimizer_success"": true, ""residual_order_weight"": 2.0, ""residual_penalty"": 0.00010134442210586335, ""residual_scale_floor"": 1.0, ""residual_scale_strategy"": ""order_weighted"", ""scaled_endpoint_residual_norm"": 0.01006699667755301, ""scaled_endpoint_residuals"": {""1"": -0.009932272275924407, ""2"": -0.0014263225422198895, ""3"": -5.3115496810221674e-05, ""4"": 0.0008106616386142482}}",
A_deg12_ord4_le1_lr0.1,A,variable_base_tetration,ok,12,4,1.0,0.1,0.07495275185825818,0.1574464474916784,1.057696985773965,4583.450973684608,1.0284439633611377,,,True,28,33.057542,"{""left_derivative"": 0.9007596705163938, ""left_second_derivative"": -1.3235785483690847, ""right_derivative"": 1.1259188486818346, ""right_second_derivative"": 0.8914110149398766}","{""1"": -1.1227992032792526, ""2"": -1.1036052865974324, ""3"": -89.73116957316203, ""4"": 4582.572276217226}","{""1"": -0.9972292448907537, ""2"": -0.20845103752196958, ""3"": -0.11164763476623953, ""4"": 0.08552069641730733}","{""1"": 1.1259188486818346, ""2"": 5.294314193476339, ""3"": 803.6996910954294, ""4"": 53584.36575230956}","{""coefficient_regularization"": 1e-10, ""constraint_order"": 4, ""degree"": 12, ""endpoint_residual_norm"": 4583.450973684608, ""endpoint_residual_scales"": {""1"": 1.1259188486818346, ""2"": 5.294314193476339, ""3"": 803.6996910954294, ""4"": 53584.36575230956}, ""endpoint_residuals"": {""1"": -1.1227992032792526, ""2"": -1.1036052865974324, ""3"": -89.73116957316203, ""4"": 4582.572276217226}, ""energy_scale"": 1.4504153893065406, ""initial_method"": ""hermite_quintic"", ""lambda_energy"": 1.0, ""lambda_residual"": 0.1, ""node_count"": 13.0, ""objective_value"": 0.1574464474916784, ""optimizer_backend"": ""least_squares"", ""optimizer_iterations"": 28, ""optimizer_message"": ""`xtol` termination condition is satisfied."", ""optimizer_method"": ""trf"", ""optimizer_success"": true, ""residual_order_weight"": 2.0, ""residual_penalty"": 1.057696985773965, ""residual_scale_floor"": 1.0, ""residual_scale_strategy"": ""order_weighted"", ""scaled_endpoint_residual_norm"": 1.0284439633611377, ""scaled_endpoint_residuals"": {""1"": -0.9972292448907537, ""2"": -0.20845103752196958, ""3"": -0.11164763476623953, ""4"": 0.08552069641730733}}",
A_deg12_ord4_le1_lr1,A,variable_base_tetration,ok,12,4,1.0,1.0,0.48070743754064266,0.5281723259678898,0.1967449010232401,3829.696369356052,0.44355935456626333,,,True,18,29.45091599999994,"{""left_derivative"": 0.6715467920218314, ""left_second_derivative"": -0.35357203359200184, ""right_derivative"": 1.347416915504482, ""right_second_derivative"": 1.8804476083168993}","{""1"": -0.5835446155035349, ""2"": -0.3367972764248912, ""3"": 17.172431023281064, ""4"": 3829.65780914104}","{""1"": -0.43308393177255894, ""2"": -0.04477621111793999, ""3"": 0.025540433907650817, ""4"": 0.08078357640877379}","{""1"": 1.347416915504482, ""2"": 7.521790433267597, ""3"": 672.3625403300975, ""4"": 47406.39099416137}","{""coefficient_regularization"": 1e-10, ""constraint_order"": 4, ""degree"": 12, ""endpoint_residual_norm"": 3829.696369356052, ""endpoint_residual_scales"": {""1"": 1.347416915504482, ""2"": 7.521790433267597, ""3"": 672.3625403300975, ""4"": 47406.39099416137}, ""endpoint_residuals"": {""1"": -0.5835446155035349, ""2"": -0.3367972764248912, ""3"": 17.172431023281064, ""4"": 3829.65780914104}, ""energy_scale"": 1.4504153893065406, ""initial_method"": ""hermite_quintic"", ""lambda_energy"": 1.0, ""lambda_residual"": 1.0, ""node_count"": 13.0, ""objective_value"": 0.5281723259678898, ""optimizer_backend"": ""least_squares"", ""optimizer_iterations"": 18, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""optimizer_method"": ""trf"", ""optimizer_success"": true, ""residual_order_weight"": 2.0, ""residual_penalty"": 0.1967449010232401, ""residual_scale_floor"": 1.0, ""residual_scale_strategy"": ""order_weighted"", ""scaled_endpoint_residual_norm"": 0.44355935456626333, ""scaled_endpoint_residuals"": {""1"": -0.43308393177255894, ""2"": -0.04477621111793999, ""3"": 0.025540433907650817, ""4"": 0.08078357640877379}}",
A_deg12_ord4_le1_lr10,A,variable_base_tetration,ok,12,4,1.0,10.0,1.141780405123196,0.8627789998772006,0.00755697537672823,42.27892457069517,0.08693086550085781,,,True,16,21.755250000000004,"{""left_derivative"": 0.46902451314008164, ""left_second_derivative"": 0.07606936939737352, ""right_derivative"": 1.5189843778242675, ""right_second_derivative"": 1.8405047006599489}","{""1"": -0.13122165996882962, ""2"": -0.06458884705413581, ""3"": -0.0070465479637285, ""4"": 42.27867100983053}","{""1"": -0.08638776137828769, ""2"": -0.008773252118152186, ""3"": -2.8330971160596706e-05, ""4"": 0.004142379196025707}","{""1"": 1.5189843778242675, ""2"": 7.3620188026397955, ""3"": 248.72242902597645, ""4"": 10206.373924046755}","{""coefficient_regularization"": 1e-10, ""constraint_order"": 4, ""degree"": 12, ""endpoint_residual_norm"": 42.27892457069517, ""endpoint_residual_scales"": {""1"": 1.5189843778242675, ""2"": 7.3620188026397955, ""3"": 248.72242902597645, ""4"": 10206.373924046755}, ""endpoint_residuals"": {""1"": -0.13122165996882962, ""2"": -0.06458884705413581, ""3"": -0.0070465479637285, ""4"": 42.27867100983053}, ""energy_scale"": 1.4504153893065406, ""initial_method"": ""hermite_quintic"", ""lambda_energy"": 1.0, ""lambda_residual"": 10.0, ""node_count"": 13.0, ""objective_value"": 0.8627789998772006, ""optimizer_backend"": ""least_squares"", ""optimizer_iterations"": 16, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""optimizer_method"": ""trf"", ""optimizer_success"": true, ""residual_order_weight"": 2.0, ""residual_penalty"": 0.00755697537672823, ""residual_scale_floor"": 1.0, ""residual_scale_strategy"": ""order_weighted"", ""scaled_endpoint_residual_norm"": 0.08693086550085781, ""scaled_endpoint_residuals"": {""1"": -0.08638776137828769, ""2"": -0.008773252118152186, ""3"": -2.8330971160596706e-05, ""4"": 0.004142379196025707}}",
A_deg12_ord4_le1_lr100,A,variable_base_tetration,ok,12,4,1.0,100.0,1.3503076738910724,0.9410681931891473,0.00010088224356733531,3.8489859395771346,0.010044015310986703,,,True,20,22.11629199999998,"{""left_derivative"": 0.41343920091319, ""left_second_derivative"": 0.22942536587913764, ""right_derivative"": 1.5575795530330936, ""right_second_derivative"": 1.8755362780921132}","{""1"": -0.015568879858775198, ""2"": -0.006791210705454187, ""3"": -0.005110171233855709, ""4"": 3.848945068281637}","{""1"": -0.009995559988225147, ""2"": -0.0009052358497115472, ""3"": -2.093181418693516e-05, ""4"": 0.0003887595718174332}","{""1"": 1.5575795530330936, ""2"": 7.502145112368453, ""3"": 244.1341772011947, ""4"": 9900.579554319382}","{""coefficient_regularization"": 1e-10, ""constraint_order"": 4, ""degree"": 12, ""endpoint_residual_norm"": 3.8489859395771346, ""endpoint_residual_scales"": {""1"": 1.5575795530330936, ""2"": 7.502145112368453, ""3"": 244.1341772011947, ""4"": 9900.579554319382}, ""endpoint_residuals"": {""1"": -0.015568879858775198, ""2"": -0.006791210705454187, ""3"": -0.005110171233855709, ""4"": 3.848945068281637}, ""energy_scale"": 1.4504153893065406, ""initial_method"": ""hermite_quintic"", ""lambda_energy"": 1.0, ""lambda_residual"": 100.0, ""node_count"": 13.0, ""objective_value"": 0.9410681931891473, ""optimizer_backend"": ""least_squares"", ""optimizer_iterations"": 20, ""optimizer_message"": ""Both `ftol` and `xtol` termination conditions are satisfied."", ""optimizer_method"": ""trf"", ""optimizer_success"": true, ""residual_order_weight"": 2.0, ""residual_penalty"": 0.00010088224356733531, ""residual_scale_floor"": 1.0, ""residual_scale_strategy"": ""order_weighted"", ""scaled_endpoint_residual_norm"": 0.010044015310986703, ""scaled_endpoint_residuals"": {""1"": -0.009995559988225147, ""2"": -0.0009052358497115472, ""3"": -2.093181418693516e-05, ""4"": 0.0003887595718174332}}",
B_deg6_ord4_le1_lr0.1,B,fixed_base_tetration,ok,6,4,1.0,0.1,2.012135833102639e-05,0.00042993846625063884,0.004098171076360482,0.06434733012487373,0.06401695928705518,,,True,6,6.007042000000018,"{""left_derivative"": 0.10832592772197636, ""left_second_derivative"": -0.0024402782697361364, ""right_derivative"": 0.10397026460395153, ""right_second_derivative"": -0.0060108703464293875}","{""1"": 0.06399756715783947, ""2"": -0.00624645610770658, ""3"": -0.0015736077784948826, ""4"": 0.0018427796209163456}","{""1"": 0.06399756715783947, ""2"": -0.001561614026926645, ""3"": -0.00017484530872165363, ""4"": 0.0001151737263072716}","{""1"": 1.0, ""2"": 4.0, ""3"": 9.0, ""4"": 16.0}","{""coefficient_regularization"": 1e-10, ""constraint_order"": 4, ""degree"": 6, ""endpoint_residual_norm"": 0.06434733012487373, ""endpoint_residual_scales"": {""1"": 1.0, ""2"": 4.0, ""3"": 9.0, ""4"": 16.0}, ""endpoint_residuals"": {""1"": 0.06399756715783947, ""2"": -0.00624645610770658, ""3"": -0.0015736077784948826, ""4"": 0.0018427796209163456}, ""energy_scale"": 1.0, ""initial_method"": ""hermite_quintic"", ""lambda_energy"": 1.0, ""lambda_residual"": 0.1, ""node_count"": 7.0, ""objective_value"": 0.00042993846625063884, ""optimizer_backend"": ""least_squares"", ""optimizer_iterations"": 6, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""optimizer_method"": ""trf"", ""optimizer_success"": true, ""residual_order_weight"": 2.0, ""residual_penalty"": 0.004098171076360482, ""residual_scale_floor"": 1.0, ""residual_scale_strategy"": ""order_weighted"", ""scaled_endpoint_residual_norm"": 0.06401695928705518, ""scaled_endpoint_residuals"": {""1"": 0.06399756715783947, ""2"": -0.001561614026926645, ""3"": -0.00017484530872165363, ""4"": 0.0001151737263072716}}",
B_deg6_ord4_le1_lr1,B,fixed_base_tetration,ok,6,4,1.0,1.0,0.0009464785039147107,0.003067225282372057,0.002120746778171412,0.05248991851467887,0.046051566511590154,,,True,8,7.0189999999999975,"{""left_derivative"": 0.12027383953883186, ""left_second_derivative"": -0.021822936682630353, ""right_derivative"": 0.09001775364703946, ""right_second_derivative"": -0.031172472460767098}","{""1"": 0.04563622930037456, ""2"": -0.02452020591620309, ""3"": -0.005167548929669894, ""4"": 0.006676979916678538}","{""1"": 0.04563622930037456, ""2"": -0.006130051479050772, ""3"": -0.0005741721032966549, ""4"": 0.00041731124479240864}","{""1"": 1.0, ""2"": 4.0, ""3"": 9.0, ""4"": 16.0}","{""coefficient_regularization"": 1e-10, ""constraint_order"": 4, ""degree"": 6, ""endpoint_residual_norm"": 0.05248991851467887, ""endpoint_residual_scales"": {""1"": 1.0, ""2"": 4.0, ""3"": 9.0, ""4"": 16.0}, ""endpoint_residuals"": {""1"": 0.04563622930037456, ""2"": -0.02452020591620309, ""3"": -0.005167548929669894, ""4"": 0.006676979916678538}, ""energy_scale"": 1.0, ""initial_method"": ""hermite_quintic"", ""lambda_energy"": 1.0, ""lambda_residual"": 1.0, ""node_count"": 7.0, ""objective_value"": 0.003067225282372057, ""optimizer_backend"": ""least_squares"", ""optimizer_iterations"": 8, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""optimizer_method"": ""trf"", ""optimizer_success"": true, ""residual_order_weight"": 2.0, ""residual_penalty"": 0.002120746778171412, ""residual_scale_floor"": 1.0, ""residual_scale_strategy"": ""order_weighted"", ""scaled_endpoint_residual_norm"": 0.046051566511590154, ""scaled_endpoint_residuals"": {""1"": 0.04563622930037456, ""2"": -0.006130051479050772, ""3"": -0.0005741721032966549, ""4"": 0.00041731124479240864}}",
B_deg6_ord4_le1_lr10,B,fixed_base_tetration,ok,6,4,1.0,10.0,0.006696731341947499,0.008384653562208057,0.00016879222199636597,0.058479191804543106,0.012992006080523746,,,True,16,10.16770900000008,"{""left_derivative"": 0.14594529090361652, ""left_second_derivative"": -0.07896966389529858, ""right_derivative"": 0.06632670925588968, ""right_second_derivative"": -0.04111694648584313}","{""1"": 0.012472317425081945, ""2"": -0.014038956256282834, ""3"": -0.0029308901879074867, ""4"": 0.05530438284712291}","{""1"": 0.012472317425081945, ""2"": -0.0035097390640707084, ""3"": -0.00032565446532305405, ""4"": 0.0008995559547434808}","{""1"": 1.0, ""2"": 4.0, ""3"": 9.0, ""4"": 61.479647325433604}","{""coefficient_regularization"": 1e-10, ""constraint_order"": 4, ""degree"": 6, ""endpoint_residual_norm"": 0.058479191804543106, ""endpoint_residual_scales"": {""1"": 1.0, ""2"": 4.0, ""3"": 9.0, ""4"": 61.479647325433604}, ""endpoint_residuals"": {""1"": 0.012472317425081945, ""2"": -0.014038956256282834, ""3"": -0.0029308901879074867, ""4"": 0.05530438284712291}, ""energy_scale"": 1.0, ""initial_method"": ""hermite_quintic"", ""lambda_energy"": 1.0, ""lambda_residual"": 10.0, ""node_count"": 7.0, ""objective_value"": 0.008384653562208057, ""optimizer_backend"": ""least_squares"", ""optimizer_iterations"": 16, ""optimizer_message"": ""`xtol` termination condition is satisfied."", ""optimizer_method"": ""trf"", ""optimizer_success"": true, ""residual_order_weight"": 2.0, ""residual_penalty"": 0.00016879222199636597, ""residual_scale_floor"": 1.0, ""residual_scale_strategy"": ""order_weighted"", ""scaled_endpoint_residual_norm"": 0.012992006080523746, ""scaled_endpoint_residuals"": {""1"": 0.012472317425081945, ""2"": -0.0035097390640707084, ""3"": -0.00032565446532305405, ""4"": 0.0008995559547434808}}",
B_deg6_ord4_le1_lr100,B,fixed_base_tetration,ok,6,4,1.0,100.0,0.010003186085562282,0.01026382673815397,2.6064065228872216e-06,0.014669323983542043,0.0016144369058242016,,,True,21,11.361167000000005,"{""left_derivative"": 0.1554248314092055, ""left_second_derivative"": -0.1016812206998221, ""right_derivative"": 0.058879874529253584, ""right_second_derivative"": -0.037149154465581036}","{""1"": 0.0015274946126147687, ""2"": -0.001967091144227162, ""3"": -0.0003942664830996201, ""4"": 0.014450983797415384}","{""1"": 0.0015274946126147687, ""2"": -0.0004917727860567905, ""3"": -4.38073870110689e-05, ""4"": 0.00017148519194753616}","{""1"": 1.0, ""2"": 4.0, ""3"": 9.0, ""4"": 84.26957239454524}","{""coefficient_regularization"": 1e-10, ""constraint_order"": 4, ""degree"": 6, ""endpoint_residual_norm"": 0.014669323983542043, ""endpoint_residual_scales"": {""1"": 1.0, ""2"": 4.0, ""3"": 9.0, ""4"": 84.26957239454524}, ""endpoint_residuals"": {""1"": 0.0015274946126147687, ""2"": -0.001967091144227162, ""3"": -0.0003942664830996201, ""4"": 0.014450983797415384}, ""energy_scale"": 1.0, ""initial_method"": ""hermite_quintic"", ""lambda_energy"": 1.0, ""lambda_residual"": 100.0, ""node_count"": 7.0, ""objective_value"": 0.01026382673815397, ""optimizer_backend"": ""least_squares"", ""optimizer_iterations"": 21, ""optimizer_message"": ""`xtol` termination condition is satisfied."", ""optimizer_method"": ""trf"", ""optimizer_success"": true, ""residual_order_weight"": 2.0, ""residual_penalty"": 2.6064065228872216e-06, ""residual_scale_floor"": 1.0, ""residual_scale_strategy"": ""order_weighted"", ""scaled_endpoint_residual_norm"": 0.0016144369058242016, ""scaled_endpoint_residuals"": {""1"": 0.0015274946126147687, ""2"": -0.0004917727860567905, ""3"": -4.38073870110689e-05, ""4"": 0.00017148519194753616}}",
B_deg8_ord4_le1_lr0.1,B,fixed_base_tetration,ok,8,4,1.0,0.1,2.0168679661132646e-05,0.0004299179331255319,0.004097492531808229,0.06426305586201196,0.06401165934271841,,,True,11,9.866625000000017,"{""left_derivative"": 0.10832385433562353, ""left_second_derivative"": -0.002643481200261369, ""right_derivative"": 0.10396685020364993, ""right_second_derivative"": -0.005693725022542583}","{""1"": 0.06399491784533462, ""2"": -0.005854284607144168, ""3"": -0.00024812437211160245, ""4"": 0.00023795950802712323}","{""1"": 0.06399491784533462, ""2"": -0.001463571151786042, ""3"": -2.756937467906694e-05, ""4"": 1.4872469251695202e-05}","{""1"": 1.0, ""2"": 4.0, ""3"": 9.0, ""4"": 16.0}","{""coefficient_regularization"": 1e-10, ""constraint_order"": 4, ""degree"": 8, ""endpoint_residual_norm"": 0.06426305586201196, ""endpoint_residual_scales"": {""1"": 1.0, ""2"": 4.0, ""3"": 9.0, ""4"": 16.0}, ""endpoint_residuals"": {""1"": 0.06399491784533462, ""2"": -0.005854284607144168, ""3"": -0.00024812437211160245, ""4"": 0.00023795950802712323}, ""energy_scale"": 1.0, ""initial_method"": ""hermite_quintic"", ""lambda_energy"": 1.0, ""lambda_residual"": 0.1, ""node_count"": 9.0, ""objective_value"": 0.0004299179331255319, ""optimizer_backend"": ""least_squares"", ""optimizer_iterations"": 11, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""optimizer_method"": ""trf"", ""optimizer_success"": true, ""residual_order_weight"": 2.0, ""residual_penalty"": 0.004097492531808229, ""residual_scale_floor"": 1.0, ""residual_scale_strategy"": ""order_weighted"", ""scaled_endpoint_residual_norm"": 0.06401165934271841, ""scaled_endpoint_residuals"": {""1"": 0.06399491784533462, ""2"": -0.001463571151786042, ""3"": -2.756937467906694e-05, ""4"": 1.4872469251695202e-05}}",
B_deg8_ord4_le1_lr1,B,fixed_base_tetration,ok,8,4,1.0,1.0,0.0009658116278622904,0.0030472194928769744,0.0020814078647283544,0.049519652526529685,0.045622449131193676,,,True,17,10.639208000000067,"{""left_derivative"": 0.11992585826701552, ""left_second_derivative"": -0.02729023031224154, ""right_derivative"": 0.08967832184649405, ""right_second_derivative"": -0.025615949812977067}","{""1"": 0.04542520397081667, ""2"": -0.016938138058454375, ""3"": -0.0004686871884281574, ""4"": 0.010081004016965878}","{""1"": 0.04542520397081667, ""2"": -0.004234534514613594, ""3"": -5.207635426979526e-05, ""4"": 0.0001572082565506857}","{""1"": 1.0, ""2"": 4.0, ""3"": 9.0, ""4"": 64.12515626185098}","{""coefficient_regularization"": 1e-10, ""constraint_order"": 4, ""degree"": 8, ""endpoint_residual_norm"": 0.049519652526529685, ""endpoint_residual_scales"": {""1"": 1.0, ""2"": 4.0, ""3"": 9.0, ""4"": 64.12515626185098}, ""endpoint_residuals"": {""1"": 0.04542520397081667, ""2"": -0.016938138058454375, ""3"": -0.0004686871884281574, ""4"": 0.010081004016965878}, ""energy_scale"": 1.0, ""initial_method"": ""hermite_quintic"", ""lambda_energy"": 1.0, ""lambda_residual"": 1.0, ""node_count"": 9.0, ""objective_value"": 0.0030472194928769744, ""optimizer_backend"": ""least_squares"", ""optimizer_iterations"": 17, ""optimizer_message"": ""Both `ftol` and `xtol` termination conditions are satisfied."", ""optimizer_method"": ""trf"", ""optimizer_success"": true, ""residual_order_weight"": 2.0, ""residual_penalty"": 0.0020814078647283544, ""residual_scale_floor"": 1.0, ""residual_scale_strategy"": ""order_weighted"", ""scaled_endpoint_residual_norm"": 0.045622449131193676, ""scaled_endpoint_residuals"": {""1"": 0.04542520397081667, ""2"": -0.004234534514613594, ""3"": -5.207635426979526e-05, ""4"": 0.0001572082565506857}}",
B_deg8_ord4_le1_lr10,B,fixed_base_tetration,ok,8,4,1.0,10.0,0.006499776804378518,0.007925247421509605,0.00014254706168336217,0.07606714849633896,0.011939307420590281,,,True,29,18.174665999999952,"{""left_derivative"": 0.14216853213347447, ""left_second_derivative"": -0.08817991788969914, ""right_derivative"": 0.06427090375133782, ""right_second_derivative"": -0.037502118977631414}","{""1"": 0.011810150902633265, ""2"": -0.00692016220857123, ""3"": -0.0001787534131462154, ""4"": 0.07482520175880225}","{""1"": 0.011810150902633265, ""2"": -0.0017300405521428076, ""3"": -1.9861490349579488e-05, ""4"": 0.00027196056614029357}","{""1"": 1.0, ""2"": 4.0, ""3"": 9.0, ""4"": 275.13254153252103}","{""coefficient_regularization"": 1e-10, ""constraint_order"": 4, ""degree"": 8, ""endpoint_residual_norm"": 0.07606714849633896, ""endpoint_residual_scales"": {""1"": 1.0, ""2"": 4.0, ""3"": 9.0, ""4"": 275.13254153252103}, ""endpoint_residuals"": {""1"": 0.011810150902633265, ""2"": -0.00692016220857123, ""3"": -0.0001787534131462154, ""4"": 0.07482520175880225}, ""energy_scale"": 1.0, ""initial_method"": ""hermite_quintic"", ""lambda_energy"": 1.0, ""lambda_residual"": 10.0, ""node_count"": 9.0, ""objective_value"": 0.007925247421509605, ""optimizer_backend"": ""least_squares"", ""optimizer_iterations"": 29, ""optimizer_message"": ""Both `ftol` and `xtol` termination conditions are satisfied."", ""optimizer_method"": ""trf"", ""optimizer_success"": true, ""residual_order_weight"": 2.0, ""residual_penalty"": 0.00014254706168336217, ""residual_scale_floor"": 1.0, ""residual_scale_strategy"": ""order_weighted"", ""scaled_endpoint_residual_norm"": 0.011939307420590281, ""scaled_endpoint_residuals"": {""1"": 0.011810150902633265, ""2"": -0.0017300405521428076, ""3"": -1.9861490349579488e-05, ""4"": 0.00027196056614029357}}",
B_deg8_ord4_le1_lr100,B,fixed_base_tetration,ok,8,4,1.0,100.0,0.00924950475264317,0.009452758973766464,2.0325422082071472e-06,0.015253426989483593,0.0014256725459260086,,,True,25,15.780167000000066,"{""left_derivative"": 0.14919303295807929, ""left_second_derivative"": -0.10852186763696148, ""right_derivative"": 0.056460791100536145, ""right_second_derivative"": -0.03876878688005921}","{""1"": 0.0014079695562137784, ""2"": -0.0008787150363897614, ""3"": -3.098095794101807e-05, ""4"": 0.015162834719053997}","{""1"": 0.0014079695562137784, ""2"": -0.00021967875909744035, ""3"": -2.894370337913866e-06, ""4"": 4.355229504950145e-05}","{""1"": 1.0, ""2"": 4.0, ""3"": 10.703867965751671, ""4"": 348.1523695093439}","{""coefficient_regularization"": 1e-10, ""constraint_order"": 4, ""degree"": 8, ""endpoint_residual_norm"": 0.015253426989483593, ""endpoint_residual_scales"": {""1"": 1.0, ""2"": 4.0, ""3"": 10.703867965751671, ""4"": 348.1523695093439}, ""endpoint_residuals"": {""1"": 0.0014079695562137784, ""2"": -0.0008787150363897614, ""3"": -3.098095794101807e-05, ""4"": 0.015162834719053997}, ""energy_scale"": 1.0, ""initial_method"": ""hermite_quintic"", ""lambda_energy"": 1.0, ""lambda_residual"": 100.0, ""node_count"": 9.0, ""objective_value"": 0.009452758973766464, ""optimizer_backend"": ""least_squares"", ""optimizer_iterations"": 25, ""optimizer_message"": ""`xtol` termination condition is satisfied."", ""optimizer_method"": ""trf"", ""optimizer_success"": true, ""residual_order_weight"": 2.0, ""residual_penalty"": 2.0325422082071472e-06, ""residual_scale_floor"": 1.0, ""residual_scale_strategy"": ""order_weighted"", ""scaled_endpoint_residual_norm"": 0.0014256725459260086, ""scaled_endpoint_residuals"": {""1"": 0.0014079695562137784, ""2"": -0.00021967875909744035, ""3"": -2.894370337913866e-06, ""4"": 4.355229504950145e-05}}",
